Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_Wrist_Y,Right_Wrist_Y,Left_State,Right_State
93,1.86,535.3195667266846,274.92312490940094,552.9670000076294,338.0480021238327,540.7259345054626,280.2238941192627,455.9045612812042,273.1370151042938,424.64727759361267,327.9478222131729,416.7508274316788,274.53329265117645,3.717333099104559,39.37892973580833,280.2238941192627,274.53329265117645,FLEXED,FLEXED
94,1.88,535.1285398006439,274.9636262655258,552.9274106025696,338.19954693317413,540.7300651073456,280.8224827051163,455.86057305336,273.1416553258896,425.80778896808624,329.15830314159393,416.70552492141724,276.36309564113617,3.707593013594574,38.78959446670915,280.8224827051163,276.36309564113617,FLEXED,FLEXED
95,1.9,535.0399732589722,275.02346634864807,552.9147505760193,338.2732003927231,540.7326400279999,281.7515194416046,455.75210452079773,273.17124009132385,426.45546197891235,330.1244080066681,416.72751903533936,277.4615675210953,3.658210214827072,38.29592296856953,281.7515194416046,277.4615675210953,FLEXED,FLEXED
96,1.92,534.9491536617279,275.0761717557907,552.911639213562,338.3988618850708,540.787947177887,283.4536224603653,455.54954409599304,273.19403886795044,426.80291533470154,330.72364032268524,416.70898497104645,278.11251282691956,3.6135262442209166,37.894413422363684,283.4536224603653,278.11251282691956,FLEXED,FLEXED
97,1.94,534.8901987075806,275.1398742198944,552.9520332813263,338.42141926288605,541.1762237548828,283.597469329834,455.3860902786255,273.2073962688446,426.8414318561554,331.001678109169,416.6913628578186,278.3861517906189,3.6407951981585867,37.6803628398835,283.597469329834,278.3861517906189,FLEXED,FLEXED
98,1.96,534.7180008888245,275.1463919878006,553.185385465622,338.4020000696182,541.402280330658,283.04549753665924,455.21947145462036,273.21399450302124,426.8545478582382,331.0278296470642,416.80173575878143,278.3316761255264,3.7592387776628113,37.446332319281666,283.04549753665924,278.3316761255264,FLEXED,FLEXED
99,1.98,534.532767534256,275.14810860157013,553.692215681076,337.84584403038025,541.5856897830963,281.5241754055023,454.9610137939453,273.26340079307556,426.6921937465668,330.891814827919,416.92230105400085,278.3005356788635,3.987683588834217,37.177938453534864,281.5241754055023,278.3005356788635,FLEXED,FLEXED
100,2.0,534.3510746955872,275.1434952020645,554.0220201015472,337.29794919490814,541.5533423423767,280.7607114315033,454.84514236450195,273.3192712068558,426.6688585281372,330.80445528030396,416.9636607170105,278.0371963977814,4.289118462218573,36.94720702985295,280.7607114315033,278.0371963977814,FLEXED,FLEXED
101,2.02,534.3369126319885,275.1616805791855,554.3199598789215,337.0964616537094,541.5528059005737,280.7483732700348,454.7461688518524,273.3878552913666,426.51680409908295,330.74721693992615,417.01762676239014,277.50316858291626,4.633502894950949,36.72887950103139,280.7483732700348,277.50316858291626,FLEXED,FLEXED
102,2.04,534.3246817588806,275.1620829105377,554.4148027896881,336.90039217472076,541.3243353366852,280.76730966567993,454.7315239906311,273.41196835041046,426.3602167367935,330.5155009031296,417.0079708099365,276.5360176563263,4.851706396038737,36.53800480558691,280.76730966567993,276.5360176563263,FLEXED,FLEXED
103,2.06,534.2996835708618,275.07263123989105,554.5412957668304,336.5532875061035,541.0107314586639,280.7784140110016,454.6839416027069,273.4678387641907,426.03770792484283,330.456867814064,417.01725125312805,275.7309526205063,4.917455270098278,36.36052427098934,280.7784140110016,275.7309526205063,FLEXED,FLEXED
104,2.08,534.1695427894592,274.9516099691391,554.595422744751,335.99045276641846,540.9137427806854,280.25200366973877,454.62042689323425,273.47068190574646,425.54383277893066,330.0846576690674,417.01253056526184,274.8919576406479,4.887430664968394,36.22414359595733,280.25200366973877,274.8919576406479,FLEXED,FLEXED
105,2.1,534.1679334640503,274.8677372932434,554.6522319316864,335.37743389606476,540.9353077411652,279.60449159145355,454.6024560928345,273.4555274248123,424.7826486825943,329.53960597515106,417.01636612415314,274.27700757980347,4.839496812107754,36.11729858017043,279.60449159145355,274.27700757980347,FLEXED,FLEXED
106,2.12,534.1540932655334,274.86990988254547,554.7969102859497,334.6018999814987,540.935629606247,278.25598418712616,454.45820689201355,273.47143292427063,423.2489347457886,329.0568619966507,416.8666183948517,273.4304755926132,4.865169543690557,36.024946532200815,278.25598418712616,273.4304755926132,FLEXED,FLEXED
107,2.14,534.1535031795502,274.93677735328674,555.4103851318359,333.904767036438,541.3474023342133,278.35860550403595,454.3052673339844,273.47384691238403,422.11092710494995,328.3146947622299,416.456401348114,272.557657957077,5.008692034090037,36.016267486615355,278.35860550403595,272.557657957077,FLEXED,FLEXED
108,2.16,534.1536104679108,274.90027248859406,555.692446231842,333.31419825553894,541.4639711380005,277.63803005218506,454.150128364563,273.4302878379822,421.1096316576004,327.3482143878937,416.18466675281525,271.46205604076385,5.272191727357068,36.114066035762185,277.63803005218506,271.46205604076385,FLEXED,FLEXED
109,2.18,534.2022120952606,274.8528778553009,556.0473024845123,332.39149153232574,541.4794206619263,275.12053549289703,454.147070646286,273.3929514884949,420.165279507637,325.90293288230896,416.18477404117584,270.58424949645996,5.633657380624646,36.324659941020286,275.12053549289703,270.58424949645996,FLEXED,FLEXED
110,2.2,534.1975450515747,274.8200476169586,556.478762626648,330.9528887271881,541.4776504039764,272.8059768676758,454.075562953949,273.39437305927277,418.25610995292664,324.3541181087494,415.98905324935913,269.137841463089,6.093384637405076,36.615711795545685,272.8059768676758,269.137841463089,FLEXED,FLEXED
111,2.22,534.1896593570709,274.812188744545,557.2554230690002,328.99444699287415,541.5540933609009,269.2494213581085,454.0299117565155,273.39901328086853,416.2262946367264,323.18303883075714,415.72810113430023,267.9399400949478,6.711575085284258,36.989727198410904,269.2494213581085,267.9399400949478,FLEXED,FLEXED
112,2.24,534.1969549655914,274.82297122478485,558.1549823284149,326.9101560115814,541.71422123909,264.3057882785797,454.0377974510193,273.4155088663101,414.5586311817169,321.4481323957443,415.4378592967987,266.1928027868271,7.585625432788232,37.4497530575244,264.3057882785797,266.1928027868271,FLEXED,FLEXED
113,2.26,534.1803789138794,274.82254207134247,559.0939164161682,325.0194400548935,541.7139530181885,260.26345789432526,454.0473461151123,273.4164208173752,412.7390742301941,319.30542290210724,413.65118622779846,263.3314222097397,8.679130618043274,38.354443190042545,260.26345789432526,263.3314222097397,FLEXED,FLEXED
114,2.28,534.041440486908,274.6741086244583,559.6649050712585,322.83684611320496,542.0122683048248,257.0941597223282,453.9829730987549,273.41733276844025,411.0545128583908,318.1771248579025,411.130553483963,259.5602363348007,9.972240993705025,39.69537951302898,257.0941597223282,259.5602363348007,FLEXED,FLEXED
115,2.3,533.9808762073517,274.39953088760376,560.6517434120178,319.9014902114868,542.1425700187683,253.65221500396729,453.962641954422,273.31908345222473,409.8569065332413,316.3639783859253,409.4944328069687,256.1083674430847,11.488853423171092,41.41291494935879,253.65221500396729,256.1083674430847,FLEXED,FLEXED
116,2.32,533.9795887470245,273.92883002758026,561.2768054008484,317.47639775276184,542.1487390995026,251.41391158103943,453.9023458957672,273.07661175727844,408.26399624347687,314.5061731338501,408.80776047706604,253.83897721767426,13.008409560418784,43.31810418000901,251.41391158103943,253.83897721767426,FLEXED,FLEXED
117,2.34,533.9939653873444,273.33394289016724,561.649364233017,315.3092533349991,542.1939611434937,248.59646558761597,453.85846495628357,272.5785791873932,407.04552233219147,311.1474573612213,407.4474513530731,250.99393129348755,14.435304956447629,45.64336356131235,248.59646558761597,250.99393129348755,FLEXED,FLEXED
118,2.36,533.9200437068939,272.98429012298584,561.9503617286682,311.858806014061,542.3617601394653,244.9789971113205,453.68213653564453,272.27468490600586,405.17685413360596,307.608899474144,406.3274413347244,247.7481633424759,16.05452889263402,47.996900660256316,244.9789971113205,247.7481633424759,FLEXED,FLEXED
119,2.38,533.8328182697296,272.17807173728943,561.9648993015289,308.1512689590454,542.5647497177124,242.6366239786148,453.4913241863251,271.82683646678925,403.42901945114136,304.59130704402924,405.99862933158875,245.444655418396,17.764054586983157,50.11278401764694,242.6366239786148,245.444655418396,FLEXED,FLEXED
120,2.4,533.8052451610565,271.62349820137024,562.5886738300323,304.5924872159958,543.2158827781677,240.7913714647293,453.46149802207947,271.2633579969406,402.8978079557419,300.82454681396484,405.66536486148834,242.16978549957275,19.657041050982862,52.30169436091003,240.7913714647293,242.16978549957275,FLEXED,FLEXED
121,2.42,533.6121797561646,271.0824966430664,562.8561973571777,301.0769158601761,543.5998678207397,238.17291855812073,453.4580647945404,270.71023285388947,402.6710271835327,298.124635219574,405.46334087848663,238.7280285358429,21.92120715793289,54.64063427640948,238.17291855812073,238.7280285358429,FLEXED,FLEXED
122,2.44,533.2568943500519,270.71224451065063,563.3666217327118,297.2245126962662,543.95831823349,235.55918633937836,453.3882200717926,270.23722529411316,401.75607204437256,295.3394830226898,405.4074704647064,234.76766645908356,24.730024302214858,56.73865788990355,235.55918633937836,234.76766645908356,FLEXED,FLEXED
123,2.46,532.7283382415771,270.1572149991989,563.8921737670898,292.90452003479004,544.7230696678162,231.06943666934967,453.305983543396,269.7228580713272,400.69861114025116,291.83834195137024,405.55365085601807,230.19742369651794,28.166275388437064,58.71230823938778,231.06943666934967,230.19742369651794,FLEXED,FLEXED
124,2.48,532.3013842105865,270.0600653886795,564.3704116344452,289.77918326854706,545.1878428459167,226.9639402627945,453.2652676105499,269.3037360906601,399.8658925294876,288.5750859975815,405.35387992858887,227.09673643112183,32.14622394575129,60.8615441890163,226.9639402627945,227.09673643112183,FLEXED,FLEXED
125,2.5,531.850665807724,270.02221941947937,564.8980021476746,286.90492808818817,545.5969870090485,224.53589737415314,453.20926308631897,269.01572048664093,398.1926500797272,285.85277795791626,404.76854145526886,223.83570671081543,36.448584885405545,62.85049128505134,224.53589737415314,223.83570671081543,FLEXED,FLEXED
126,2.52,531.3217878341675,270.0228899717331,565.9766256809235,282.9356074333191,545.8529233932495,222.11883813142776,453.1215012073517,268.7645047903061,396.5734004974365,283.3745241165161,404.0708988904953,220.79691141843796,41.24888875757136,64.79706005849057,222.11883813142776,220.79691141843796,FLEXED,FLEXED
127,2.54,531.1246991157532,269.9954777956009,567.2024488449097,278.64675521850586,546.1010813713074,216.6848435997963,453.10948491096497,268.6026602983475,395.3608810901642,279.7417402267456,403.54912877082825,216.70682430267334,46.55772240834291,67.00879167548833,216.6848435997963,216.70682430267334,FLEXED,FLEXED
128,2.56,531.0074329376221,270.028817653656,567.7933394908905,274.0831106901169,546.1576759815216,213.45487385988235,453.1138837337494,268.56899857521057,394.83347833156586,275.9396016597748,403.58257591724396,212.45729327201843,52.042044585075416,69.45877742045197,213.45487385988235,212.45729327201843,FLEXED,FLEXED
129,2.58,530.9426307678223,270.04523277282715,568.3169603347778,268.91661286354065,546.23122215271,210.48544049263,453.25995683670044,268.4940308332443,394.4534093141556,272.60465025901794,403.5752534866333,209.9637508392334,57.960646823764364,71.9910570366303,210.48544049263,209.9637508392334,FLEXED,FLEXED
130,2.6,530.9457957744598,269.9465274810791,568.2090282440186,263.64427506923676,546.2173819541931,206.80409520864487,453.4111261367798,268.24581921100616,394.64773535728455,268.8642293214798,403.57900857925415,206.8909853696823,64.50148417816884,74.84405495473598,206.80409520864487,206.8909853696823,FLEXED,FLEXED
131,2.62,531.0233116149902,269.80627477169037,568.2637453079224,258.407261967659,546.2181329727173,201.78286582231522,453.63450050354004,268.0068075656891,394.73796486854553,265.7191514968872,403.5820662975311,204.44741249084473,71.3997294033538,77.90993521041965,201.78286582231522,204.44741249084473,FLEXED,FLEXED
132,2.64,531.0656905174255,269.61098313331604,568.4134662151337,254.2196899652481,546.1805284023285,196.49537354707718,453.8158178329468,267.76841282844543,394.9846476316452,262.09961771965027,403.61398458480835,202.0350605249405,78.12442718659209,81.03937269560838,196.49537354707718,202.0350605249405,FLEXED,FLEXED
133,2.66,531.2525868415833,269.4065988063812,568.488997220993,249.68949258327484,545.9174573421478,190.36899358034134,454.1573703289032,267.6526218652725,395.1699882745743,258.99367332458496,403.62248718738556,198.9615574479103,84.7241365178931,84.11763377600309,190.36899358034134,198.9615574479103,FLEXED,FLEXED
134,2.68,531.3983380794525,268.9943164587021,568.508791923523,246.3722437620163,545.8691775798798,186.60922050476074,454.36599254608154,267.4676835536957,395.3006386756897,255.6467056274414,403.77011597156525,195.01354694366455,90.64293027747952,87.2474769828593,186.60922050476074,195.01354694366455,FLEXED,FLEXED
135,2.7,531.4789652824402,268.318909406662,568.4682369232178,243.4044063091278,545.8783507347107,182.82223641872406,454.62836623191833,267.1531140804291,395.5352783203125,252.96932458877563,403.9655417203903,191.14790707826614,95.65598916057264,90.15457539698582,182.82223641872406,191.14790707826614,FLEXED,FLEXED
136,2.72,531.6390931606293,267.23999083042145,568.2561278343201,240.6021147966385,545.8987355232239,179.2190507054329,454.7688066959381,266.5633499622345,396.3019609451294,249.33085441589355,404.17201817035675,186.9265928864479,99.71106477923563,93.19929291667921,179.2190507054329,186.9265928864479,FLEXED,FLEXED
137,2.74,531.6658079624176,266.50203466415405,568.1473910808563,237.59023547172546,545.9425628185272,175.80823302268982,454.7867774963379,266.20610654354095,396.9956874847412,246.7893809080124,404.541277885437,184.02296751737595,103.17023457543,96.07691452290851,175.80823302268982,184.02296751737595,FLEXED,FLEXED
138,2.76,531.7454159259796,265.5966818332672,567.6684021949768,234.66126322746277,546.0498511791229,172.17691093683243,454.8609137535095,265.3933972120285,398.8286554813385,244.5272594690323,404.76733446121216,181.21343404054642,106.08605200819684,99.02293636889232,172.17691093683243,181.21343404054642,FLEXED,FLEXED
139,2.78,531.8263113498688,264.83844816684723,567.0474708080292,231.24721348285675,546.0513532161713,167.33272075653076,454.8683702945709,264.3963932991028,401.533180475235,241.44322872161865,407.39471912384033,178.48982512950897,109.0539473003698,101.94295097425535,167.33272075653076,178.48982512950897,FLEXED,FLEXED
140,2.8,531.9109082221985,264.29846584796906,566.4391994476318,227.95203924179077,546.1246311664581,163.57624679803848,455.1304757595062,264.3754452466965,404.83404099941254,238.78094851970673,407.9129755496979,174.9786525964737,112.14246550341468,105.63808672287993,163.57624679803848,174.9786525964737,FLEXED,FLEXED
141,2.82,531.9863855838776,264.24112021923065,565.3777956962585,225.2898931503296,546.1931347846985,159.82657223939896,455.4476201534271,264.409402012825,407.8514724969864,236.12427413463593,409.2500299215317,172.08835780620575,115.5503040403084,109.68533976411507,159.82657223939896,172.08835780620575,FLEXED,FLEXED
